Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
Burkham,Hants,51.1769,-1.0711,2014,10-Nov,,10.9
Burkham,Hants,51.1769,-1.0711,2016,16-Oct,,
BuryStE,Sufflk,52.2429,0.7105,2006,10-Jan,,
BuryStE,Sufflk,52.2429,0.7105,2008,10-Jan,,
Callow,Herefd,52.0051,-2.7385,2017,23-Sep,,
Cambridge,Cambs.,52.2053,0.1218,2003,10-Jan,,
Canterbury,Kent,51.2802,1.0789,2003,10-Jan,,
Cawood,North Yorkshire,53.8333,-1.1316,2015,10-Mar,320,17.59
Cawood,NYorks,53.8333,-1.1316,2016,10-Jan,,
Cawood,NYorks,53.8333,-1.1316,2017,30-Sep,,
Caythorpe,Lincolnshire,53.0216,-0.6046,2004,10-Jan,,
Caythorpe,Lincolnshire,53.0216,-0.6046,2005,10-Jan,,
Ccreevy,Down,53.79448000000001,-6.0760000000000005,2007,10-Jan,,
Ccreevy,Down,53.79448000000001,-6.0760000000000005,2010,10-Aug,,
Ccreevy,Down,53.79448000000001,-6.0760000000000005,2012,10-Jan,,7.22
Ccreevy,Down,53.79448000000001,-6.0760000000000005,2014,15-Oct,,
CIRENC,GLOS,51.7185,-1.9682,2002,10-Jan,,
Cirencester,Glos.,51.7185,-1.9682,2003,10-Jan,,
Coates,Gloucestershire,52.5613,-2.0325,2004,10-Jan,,
Coates,Gloucs,52.5613,-2.0325,2017,14-Oct,,
COLDSM,BORD,55.6513,-2.2534,2002,10-Jan,,
Coniston,E Riding of Yorkshire,54.3432,-3.0716,2004,10-Jan,,
COUPAR,P KINR,56.5479,-3.2655,2002,10-Jan,,
Coupar Angus,Perth/Kinr.,56.5479,-3.2655,2003,10-Jan,,
Cowbridge,Glamorgan,51.4621,-3.4496,2017,10-Jul,,
Crambe,Nyorks,54.0746,-0.8814,2006,10-Jan,,
Crambe,Nyorks,54.0746,-0.8814,2007,10-Jan,,
Cranwell,Lincs,53.036,-0.4677,2007,10-Jan,,
Crawly,Hants,51.1091,-1.3898,2010,10-Mar,,
Crawly,Hants,51.1091,-1.3898,2011,27-Sep,,9.42
CROFT,N YRKS,54.4835,-1.5551,2002,10-Jan,,
Croft,NYorks,54.4835,-1.5551,2009,10-Feb,,
Croft,NYorks,54.4835,-1.5551,2010,23-Sep,,
Croft,Teesside,54.4835,-1.5551,2011,27-Sep,321,13.17
Croft,Teesside,54.4835,-1.5551,2012,10-Jan,334,8.35
Croft,Teesside,54.4835,-1.5551,2013,10-Jun,,9.29
Croft,Teesside,54.4835,-1.5551,2014,27-Sep,317,12.2
Croft,Teesside,54.4835,-1.5551,2015,25-Sep,333,14.37
Croft,NYorks,54.4835,-1.5551,2017,24-Sep,,
Croft on Tees,N Yorks.,54.4835,-1.5551,2003,10-Jan,,
Croft on Tees,North Yorkshire,54.4835,-1.5551,2004,10-Jan,,
C'thorpe,Lincs,53.0216,-0.6046,2006,10-Jan,,
Deopham,Norfk,52.5593,1.0225,2017,27-Sep,,
Didbrook,Gloucestershire,51.982,-1.9244,2005,10-Jan,,
Didbrook,Gloucs,51.982,-1.9244,2007,10-Jan,,
Didbrook,Gloucs,51.982,-1.9244,2008,10-Mar,,
Didbrook,Gloucs,51.982,-1.9244,2009,10-Mar,,
Didbrook,Gloucs,51.982,-1.9244,2010,13-Oct,,
Didbrook,Gloucs,51.982,-1.9244,2011,10-Dec,297,10.53
Didbrook,Gloucs,51.982,-1.9244,2012,10-Jan,,8.93
Didbrook,Gloucs,51.982,-1.9244,2016,30-Sep,,
DownP,Down,54.3288,-5.7157,2007,10-Jan,,
DownP,Down,54.3288,-5.7157,2008,10-Jan,,
DownP,Down,54.3288,-5.7157,2011,19-Oct,,7.81
Duggleby,North Yorkshire,54.0928,-0.6573,2004,10-Jan,,
DUNMOW,ESSEX,51.8729,0.3578,2002,10-Jan,,
Dunmow,Essex,51.8729,0.3578,2006,10-Jan,,
Dunmow,Essex,51.8729,0.3578,2011,10-Jul,,9.59
Dunmow,Essex,51.8729,0.3578,2012,10-Jan,,11.54
Duns,Sc. Bord.,55.7778,-2.3435,2003,10-Jan,,
Dyce,Aberdn,57.2035,-2.1902,2008,10-Sep,,
Dyce,Aberdn,57.2035,-2.1902,2009,10-Sep,,
East Mllng,Kent,51.2885,0.4383,2017,10-Dec,,
Edgmond,Shrops,52.77,-2.4104,2010,10-Aug,,
Edgmond,Shrops,52.77,-2.4104,2013,26-Oct,303,9.85
Edgmond,Shrops,52.77,-2.4104,2017,10-Dec,,
EDINB,LOTH'N,55.9533,-3.1883,2002,10-Jan,,
Elgin,Moray,57.6495,-3.3185,2003,10-Jan,,
Elgin,Moray,57.6495,-3.3185,2004,10-Jan,,
Elgin,Moray,57.6495,-3.3185,2005,10-Jan,,
Elgin,Moray,57.6495,-3.3185,2006,10-Jan,,
Elgin,Moray,57.6495,-3.3185,2017,20-Oct,,
Elie,Fife,52.3995,-0.2624,2014,10-Oct,,10.71
Elie,Fife,52.3995,-0.2624,2015,13-Oct,,
Elie,Fife,52.3995,-0.2624,2016,14-Oct,,
Ellon,Aberdn,57.3646,-2.073,2010,29-Sep,,
Ellon,Aberdn,57.3646,-2.073,2011,13-Oct,336,8.6
Ellon,Aberdn,57.3646,-2.073,2012,10-Jan,345,6.86
Ellon,Aberdn,57.3646,-2.073,2013,10-Oct,328,7.49
Elmswell,Sufflk,52.236999999999995,0.9125,2011,22-Oct,,7.01
Elmswell,Sufflk,52.236999999999995,0.9125,2012,10-Jan,,11.39
Elmswell,East Yorks ,54.0175,-0.4814,2015,29-Sep,331,13.95
Elmswell,Sufflk,52.236999999999995,0.9125,2015,10-Mar,,8.86
Elmswell,EYorks,54.0175,-0.4814,2016,29-Sep,,
Elmswell,Sufflk,52.236999999999995,0.9125,2016,10-Aug,,
Errol,Prth&K,56.3919,-3.2127,2009,28-Sep,,
Errol,Prth&K,56.3919,-3.2127,2010,27-Sep,,
Errol,Prth&K,56.3919,-3.2127,2011,13-Oct,,10.87
Eyton upon the Weald Moors,Shropshire,52.73,-2.5191,2004,10-Jan,,
FAKEN,NORF,52.8313,0.8493,2002,10-Jan,,
Fakenham,Norf.,52.8313,0.8493,2003,10-Jan,,
Framling,Sufflk,52.2221,1.3421,2006,10-Jan,,
Framling,Sufflk,52.2221,1.3421,2007,10-Jan,,
Framling,Sufflk,52.2221,1.3421,2008,10-Feb,,
Framling,Sufflk,52.2221,1.3421,2009,10-Feb,,
Framling,Sufflk,52.2221,1.3421,2010,10-Sep,,
Framling,Sufflk,52.2221,1.3421,2011,14-Oct,290,10.42
Framling,Sufflk,52.2221,1.3421,2012,10-Jan,320,11.77
Framling,Sufflk,52.2221,1.3421,2013,16-Oct,,10.67
Framlingham,Suffolk,52.2221,1.3421,2003,10-Jan,,
Framlingham,Suffolk,52.2221,1.3421,2004,10-Jan,,
Framlingham,Suffolk,52.2221,1.3421,2005,10-Jan,,
Fridaythorpe,NYorks,54.0203,-0.6659,2017,10-Apr,,
Frisby,Leics,52.7525,-0.9713,2006,10-Jan,,
Frisby,Leics,52.7525,-0.9713,2007,10-Jan,,
Frisby,Leics,52.7525,-0.9713,2008,10-Jan,,
Frisby,Leics,52.7525,-0.9713,2010,28-Sep,,
Frisby,Leics,52.7525,-0.9713,2011,10-Dec,,11.08
Frisby,Leics,52.7525,-0.9713,2012,10-Jan,,6.63
Frisby,Leics,52.7525,-0.9713,2013,10-Sep,,12.6
Frisby,Leics,52.7525,-0.9713,2014,10-May,297,14.26
Frisby,Leics,52.7525,-0.9713,2015,10-Jan,306,13.93
Frisby,Leics,52.7525,-0.9713,2016,10-Jan,,
Frisby,Leics,52.7525,-0.9713,2017,10-May,,
Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2004,10-Jan,,
Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2005,10-Jan,,
Frsthrp,Lincs,53.244,-0.2114,2017,10-Jul,,
Gedding,Sufflk,52.1854,0.8525,2007,10-Jan,,
Girton,Cambridgeshire,52.24100000000001,0.0814,2004,10-Jan,,
Girton,Cambs,52.24100000000001,0.0814,2009,29-Sep,,
Girton,Cambs,52.24100000000001,0.0814,2010,28-Sep,,
Girton,Cambs,52.24100000000001,0.0814,2011,19-Oct,,9.03
Great Dunmow,Essex,51.8729,0.3578,2003,10-Jan,,
GSturton,Lincs,53.2729,-0.6666,2011,10-Dec,,7.41
GSturton,Lincs,53.2729,-0.6666,2012,10-Jan,,7.46
GSturton,Lincs,53.2729,-0.6666,2015,22-Oct,,10.66
GSturton,Lincs,53.2729,-0.6666,2016,10-Sep,,
Haddington,East Lothian,55.9587,-2.7749,2003,10-Jan,,
Hailes,Gloucs,51.9746,-1.9336,2014,12-Mar,,11.18
Hailes,Gloucs,51.9746,-1.9336,2015,10-Jan,,
Hasely,Warwick,52.3091,-1.6641,2010,10-Jan,,
Hasely,Warwick,52.3091,-1.6641,2011,27-Sep,309,10.79
Headley Hall,North Yorkshire,53.8689,-1.3255700000000001,2005,10-Jan,,
Hemingby,Lincolnshire,53.2535,-0.1494,2004,10-Jan,,
High Mowthorpe,North Yorkshire,54.1075,-0.6435,2005,10-Jan,,
Hinstock,Shrops,52.836000000000006,-2.4575,2012,10-Jan,322,10.93
Histon,Cambridgeshire,52.2513,0.1185,2005,10-Jan,,
Histon,Cambs,52.2513,0.1185,2006,10-Jan,,
Histon,Cambs,52.2513,0.1185,2007,10-Jan,,
Hlegh,Ches,53.3537,-2.4508,2013,10-Oct,,11.85
Hlegh,Ches,53.3537,-2.4508,2014,10-Oct,308,10.34
Hlegh,Ches,53.3537,-2.4508,2015,10-Feb,,
Hlegh,Ches,53.3537,-2.4508,2016,10-Dec,,
Holbeach,Lincs,52.803999999999995,0.0134,2008,14-Oct,,
Holbeach,Lincs,52.803999999999995,0.0134,2009,14-Oct,,
Holbeach,Lincs,52.803999999999995,0.0134,2011,16-Oct,,9.46
HORN,LINCS,53.2073,-0.1124,2002,10-Jan,,
Horncastle,Lincs.,53.2073,-0.1124,2003,10-Jan,,
Hull,ER Yorks.,53.7676,-0.3274,2003,10-Jan,,
Hull,Eyorks,53.7676,-0.3274,2007,10-Jan,,
Humbie,East Lothian,55.8551,-2.8648,2004,10-Jan,,
Humbie,East Lothian,55.8551,-2.8648,2005,10-Jan,,
Humbie,ELoth,55.8551,-2.8648,2006,10-Jan,,
Humbie,ELoth,55.8551,-2.8648,2007,10-Jan,,
Humbie,Eloth,55.8551,-2.8648,2008,10-Feb,,
Humbie,Eloth,55.8551,-2.8648,2009,10-Feb,,
Humbie,Eloth,55.8551,-2.8648,2010,10-May,,
Humbie,Eloth,55.8551,-2.8648,2011,30-Dec,338,11.69
Humbie,Eloth,55.8551,-2.8648,2012,10-Jan,349,7.48
Humbie,Eloth,55.8551,-2.8648,2013,10-Jun,,11.29
Humbie,ELoth,55.8551,-2.8648,2014,30-Sep,,12.29
Humbie,Eloth,55.8551,-2.8648,2015,26-Sep,353,14.69
Humbie,ELoth,55.8551,-2.8648,2016,29-Sep,,
Huntwrth,Somset,51.1044,-2.9837,2011,18-Oct,282,11.12
Hythe,Kent,51.0717,1.0819,2006,10-Jan,,
Hythe,Kent,51.0717,1.0819,2007,10-Jan,,
Hythe,Kent,51.0717,1.0819,2008,27-Sep,,
Hythe,Kent,51.0717,1.0819,2009,27-Sep,,
Hythe,Kent,51.0717,1.0819,2011,10-Jan,307,13.24
Ickleton,Essex,52.0707,0.1743,2012,10-Jan,302,10.26
Ickleton,Essex,52.0707,0.1743,2013,11-Aug,275,9.91
Ickleton,Essex,52.0707,0.1743,2014,10-Oct,291,11.82
Ickleton,Cambs,52.0707,0.1743,2015,10-Aug,297,8.94
Ickleton,Cambs,52.0707,0.1743,2016,10-Oct,,
Ickleton,Cambs,52.0707,0.1743,2017,13-Oct,,
Ince Blundell,Merseyside,53.5239,-3.0258,2004,10-Jan,,
Ince Blundell,Merseyside,53.5239,-3.0258,2005,10-Jan,,
InceBld,Mersey,53.5239,-3.0258,2006,10-Jan,,
ItchnSk,Hants,51.0881,-1.2018,2015,10-Feb,,
K LYNN,NORF,52.7517,0.4023,2002,10-Jan,,
Kelso,ScBord,55.6,-2.4322,2017,10-Mar,,
Kettering,Northants.,52.3963,-0.7302,2003,10-Jan,,
KETT'G,NHANTS,52.3963,-0.7302,2002,10-Jan,,
Keysoe,Beds.,52.2517,-0.4249,2003,10-Jan,,
Kinghorn,Fife,56.0712,-3.1743,2010,25-Sep,,
Kinghorn,Fife,56.0712,-3.1743,2011,10-Oct,333,9.98
King's Lynn,Norf.,52.7517,0.4023,2003,10-Jan,,
Kingsbridge,Devon,50.2839,-3.7775,2004,10-Jan,,
Kingston,Devon,51.41259,-3.927,2003,10-Jan,,
K'STON,DEVON,51.41259,-3.927,2002,10-Jan,,
LACEBY,LINCS,53.5419,-0.1692,2002,10-Jan,,
Laurencekirk,Aberdeenshire,56.8313,-2.4725,2004,10-Jan,,
Laurnkrk,Aberdn,56.8313,-2.4725,2006,10-Jan,,
Laurnkrk,Aberdn,56.8313,-2.4725,2007,10-Jan,,
Laurnkrk,Aberdn,56.8313,-2.4725,2008,16-Oct,,
Laurnkrk,Aberdn,56.8313,-2.4725,2009,16-Oct,,
Laurnkrk,Aberdn,56.8313,-2.4725,2010,29-Sep,,
Lawrencekirk,Aberdeenshire,56.8313,-2.4725,2005,10-Jan,,
Lillesdn,Somset,51.0091,-2.9924,2009,11-Apr,,
Lillesdn,Somset,51.0091,-2.9924,2010,28-Oct,,
Limavad,Lderry,55.0455,-6.9337,2007,10-Jan,,
Limavad,Lderry,55.0455,-6.9337,2008,10-Jan,,
Limavad,Lderry,55.0455,-6.9337,2010,15-Oct,,
Limavad,Lderry,55.0455,-6.9337,2012,10-Jan,,9.01
Limavad,Lderry,55.0455,-6.9337,2014,14-Oct,,11.22
Limavad,Lderry,55.0455,-6.9337,2015,14-Oct,,
Limavad,Lderry,55.0455,-6.9337,2016,20-Oct,,
Limavad,Lderry,55.0455,-6.9337,2017,24-Oct,,
Limavady,Londonderry,55.0455,-6.9337,2003,10-Jan,,
Limavady,Lderry,55.0455,-6.9337,2006,10-Jan,,
LIMA'Y,LDERRY,55.0455,-6.9337,2002,10-Jan,,
Little Saxham,Suffolk,52.2421,0.6353,2004,10-Jan,,
Little Staughton,Bedfordshire,52.2504,-0.3821,2004,10-Jan,,
Little Staughton,Bedfordshire,52.2504,-0.3821,2005,10-Jan,,
Lockbie,Dumfrs,55.1222,-3.3489999999999998,2006,10-Jan,,
Lockerbie,Dumf/Gal.,55.1222,-3.3489999999999998,2003,10-Jan,,
Lockerbie,Dumfries and Galloway,55.1222,-3.3489999999999998,2004,10-Jan,,
Lockerbie,Dumfries and Galloway,55.1222,-3.3489999999999998,2005,10-Jan,,
LStaugh,Beds,52.2504,-0.3821,2006,10-Jan,,
Luthermr,Aberdn,56.8063,-2.5565,2012,10-Jan,338,9.25
Luthermr,Aberdn,56.8063,-2.5565,2013,11-Aug,290,7.52
Luthermr,Aberdn,56.8063,-2.5565,2014,10-Dec,309,9.48
Luthermr,Aberdn,56.8063,-2.5565,2015,10-Jan,,
Lymm,Ches,53.3817,-2.48,2007,10-Jan,,
Lymm,Ches,53.3817,-2.48,2008,10-Jan,,
Lymm,Ches,53.3817,-2.48,2010,14-Oct,,
Lymm,Ches,53.3817,-2.48,2012,10-Jan,313,9.58
Malton,N Yorks.,54.1368,-0.7979,2003,10-Jan,,
ME MOW,LEICS,52.7664,-0.8871,2002,10-Jan,,
Melton Mowbray,Leics,52.7664,-0.8871,2003,10-Jan,,
Mendlesham,Sufflk,52.2492,1.0798,2014,30-Oct,,11.51
Mendlesham,Sufflk,52.2492,1.0798,2015,30-Sep,,11.17
Middridge,Darltn,54.6309,-1.6145,2008,10-Jan,,
Morley,Nofk,52.5547,1.0396,2006,10-Jan,,
Morley,Norfk,52.5547,1.0396,2014,10-Jul,296,12.54
Morley,Norfk,52.5547,1.0396,2015,10-Feb,304,11.78
Morley,Norfk,52.5547,1.0396,2016,25-Sep,,
Morley St Botolph,Norfolk,52.5547,1.0396,2004,10-Jan,,
Morpeth,Northumb.,55.1687,-1.6875,2003,10-Jan,,
MORP'H,NORTHD,55.1687,-1.6875,2002,10-Jan,,
Moulton,Lincs,52.2887,-0.8534,2013,10-Dec,301,10.63
Moulton,Lincs,52.2887,-0.8534,2014,10-Aug,298,12.3
Nether Wallop,Hants,51.1263,-1.569,2016,13-Oct,,
Newch,Kent,52.1494,0.9316,2010,25-Sep,,
Newchurch,Kent,52.1494,0.9316,2005,10-Jan,,
Newport,Shrops,51.5842,-2.9977,2011,10-Aug,,8.98
North Dalton,EYorks,53.9571,-0.578,2017,10-Apr,,
OLD'M,ABER,57.33492,-2.3199,2002,10-Jan,,
Ormskirk,Lancs.,53.5689,-2.8851,2003,10-Jan,,
OTLEY,SUFF,52.1513,1.2202,2002,10-Jan,,
Ottham,Eyorks,51.2522,-0.6401,2008,10-Jan,,
Perth,Prth&K,56.395,-3.4308,2007,10-Jan,,
Perth,Prth&K,56.395,-3.4308,2008,10-Jan,,
Petham,Kent,51.223,1.0459,2012,10-Jan,308,11.26
Petham,Kent,51.223,1.0459,2014,17-Oct,288,10.25
Petham,Kent,51.223,1.0459,2016,10-Apr,,
Pinchbeck,Lincs,52.8137,-0.1588,2016,10-Nov,,
Pottn,Aberdn,57.232,-2.0912,2007,10-Jan,,
Quham,Norfk,52.4453,0.9840000000000001,2007,10-Jan,,
Quidenham,Norfolk,52.4453,0.9840000000000001,2004,10-Jan,,
Quidenham,Norfolk,52.4453,0.9840000000000001,2005,10-Jan,,
Ragnal,Nottinghamshire,53.2556,-0.7963,2004,10-Jan,,
Ragnall,Nottinghamshire,53.2556,-0.7963,2005,10-Jan,,
Ragnall,Notts,53.2556,-0.7963,2006,10-Jan,,
Redwrth,Darltn,54.6054,-1.6293,2006,10-Jan,,
Redwrth,Darltn,54.6054,-1.6293,2007,10-Jan,,
Rhynd,Perth and Kinross,56.3653,-3.3657,2004,10-Jan,,
Rhynd,Perth & Kinross,56.3653,-3.3657,2005,10-Jan,,
Rhynd,Prth&K,56.3653,-3.3657,2006,10-Jan,,
Rudston,EYorks,54.0895,-0.3231,2006,10-Jan,,
Rudston,EYorks,54.0895,-0.3231,2007,10-Jan,,
Rudston,EYorks,54.0895,-0.3231,2009,10-Oct,,
Saltoun,ELoth,55.8976,-2.8646,2017,29-Sep,,
Sancton,EYorks,53.842,-0.6317,2012,10-Jan,,8.59
Sancton,EYorks,53.842,-0.6317,2014,10-Nov,305,10.27
Sandringm,Norfk,52.8269,0.5186,2011,13-Oct,292,10.27
SClims,Cornwl,50.5472,-4.316,2016,20-Oct,,
SLEAF,LINCS,53.0003,-0.4096,2002,10-Jan,,
Sleaford,Lincs.,53.0003,-0.4096,2003,10-Jan,,
SPALD,LINCS,52.7901,-0.1537,2002,10-Jan,,
Spalding,Lincs.,52.7901,-0.1537,2003,10-Jan,,
Spalding,Lincolnshire,52.7901,-0.1537,2004,10-Jan,,
Spalding,Lincolnshire,52.7901,-0.1537,2005,10-Jan,,
Spalding,Lincs,52.7901,-0.1537,2006,10-Jan,,
Spalding,Lincs,52.7901,-0.1537,2007,10-Jan,,
Spalding,Lincs,52.7901,-0.1537,2015,10-Mar,,9.27
Spalding,Lincs,52.7901,-0.1537,2017,10-Jul,,
StBosw,ScBord,55.5708,-2.6475,2010,10-Jan,,
StBosw,ScBord,55.5708,-2.6475,2012,10-Jan,344,7.98
StBosw,ScBord,55.5708,-2.6475,2013,10-Sep,322,9.63
StBosw,ScBord,55.5708,-2.6475,2014,30-Sep,322,12.04
StBosw,ScBord,55.5708,-2.6475,2015,25-Sep,,
StBosw,ScBord,55.5708,-2.6475,2016,27-Nov,,
Stchwrth,Cambs,52.1992,0.3994,2010,14-Oct,,
Stchwrth,Cambs,52.1992,0.3994,2011,21-Oct,,6.73
Stchwrth,Cambs,52.1992,0.3994,2012,10-Jan,299,8.32
Stowmarket,Suffolk,52.1889,0.9977,2005,10-Jan,,
Stowmrkt,Sufflk,52.1889,0.9977,2013,17-Oct,300,9.7
Swindon,Wilts.,51.5558,-1.7797,2003,10-Jan,,
Swindon,Wilts.,51.5558,-1.7797,2004,10-Jan,,
Tadcaster,N Yorks.,53.8836,-1.2609,2003,10-Jan,,
TADC'R,N YRKS,53.8836,-1.2609,2002,10-Jan,,
Telford,Shrops.,52.6784,-2.4453,2003,10-Jan,,
Telford,Shropshire,52.6784,-2.4453,2005,10-Jan,,
Telford,Shrops,52.6784,-2.4453,2006,10-Jan,,
Telford,Shrops,52.6784,-2.4453,2007,10-Jan,,
T'FORD,SHROPS,52.6784,-2.4453,2002,10-Jan,,
Thaxted,Essex,51.9533,0.3446,2016,10-Sep,,
Thaxted,Essex,51.9533,0.3446,2017,10-Aug,,
Thwing,EYorks,54.1158,-0.3903,2008,10-Jan,,
Tibthorpe,EYorks,53.9836,-0.5368,2016,10-Mar,,
Todngton,Gloucs,51.9485,-0.5324,2006,10-Jan,,
TRawstn,Dorset,50.8575,-2.0897,2006,10-Jan,,
TRawstn,Dorset,50.8575,-2.0897,2007,10-Jan,,
Ulceby,NLincs,53.618,-0.3306,2007,10-Jan,,
Ulceby,NLincs,53.618,-0.3306,2009,10-Sep,,
Ulceby,NLincs,53.618,-0.3306,2010,24-Sep,,
Ulceby,NLincs,53.618,-0.3306,2011,10-Nov,305,10.37
Ulceby,NLincs,53.618,-0.3306,2012,10-Jan,321,8.7
Ulceby,NLincs,53.618,-0.3306,2013,10-Feb,319,10.7
Ulceby,NLincs,53.618,-0.3306,2014,28-Sep,313,11.67
Ulceby,NLincs,53.618,-0.3306,2015,10-Mar,326,10.47
Ulceby,Lincs,53.618,-0.3306,2016,10-Nov,,
Ulceby,Lincs,53.618,-0.3306,2017,26-Oct,,
Up Somborne,Hampshire,51.0884,-1.4321,2004,10-Jan,,
Up Somborne,Hampshire,51.0884,-1.4321,2005,10-Jan,,
UpSomb,Hants,51.0884,-1.4321,2006,10-Jan,,
UpSomb,Hants,51.0884,-1.4321,2007,10-Jan,,
WARM'R,WILTS,51.2046,0.191,2002,10-Jan,,
Warwick,Warks.,52.2823,-1.5849,2003,10-Jan,,
Warwick,Warwickshire,52.2823,-1.5849,2004,10-Jan,,
Waterbeach,Cambs.,52.2656,0.191,2003,10-Jan,,
Waterbeach,Cambridgeshire,52.2656,0.191,2004,10-Jan,,
Waterbeach,Cambridgeshire,52.2656,0.191,2005,10-Jan,,
W'BCH,CAMBS,52.666219999999996,-2.1811,2002,10-Jan,,
WCharlt,Devon,50.2697,-3.7556,2006,10-Jan,,
WCharlt,Devon,50.2697,-3.7556,2008,10-Feb,,
WCharlt,Devon,50.2697,-3.7556,2009,10-Feb,,
WCharlt,Devon,50.2697,-3.7556,2010,10-Jan,,
WCharlt,Devon,50.2697,-3.7556,2011,10-Jul,,9.19
WCharlt,Devon,50.2697,-3.7556,2013,19-Oct,,10.76
WCharlt,Devon,50.2697,-3.7556,2014,10-Sep,,11.19
WCharlt,Devon,50.2697,-3.7556,2015,20-Oct,,10.63
WCharlt,Devon,50.2697,-3.7556,2016,13-Oct,,
Welbourn,Lincs,53.0754,-0.5588,2008,29-Sep,,
Welbourn,Lincs,53.0754,-0.5588,2009,29-Sep,,
Welbourn,Lincs,53.0754,-0.5588,2010,25-Sep,,
Welbourn,Lincs,53.0754,-0.5588,2011,10-May,,7.4
Welbourn,Lincs,53.0754,-0.5588,2012,10-Jan,329,10.01
Welbourn,Lincs,53.0754,-0.5588,2013,28-Sep,321,10.1
Welbourn,Lincs,53.0754,-0.5588,2014,30-Sep,304,11.0
Welbourn,Lincs,53.0754,-0.5588,2015,24-Sep,321,9.2
Welbourn,Lincs,53.0754,-0.5588,2016,10-Jan,,
