Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
Didbrook,Gloucestershire,51.982,-1.9244,2005,10/1,293,9.36
Didbrook,Gloucs,51.982,-1.9244,2007,10/1,,9.75
Didbrook,Gloucs,51.982,-1.9244,2008,10/3,,11.35
Didbrook,Gloucs,51.982,-1.9244,2009,10/3,,8.63
Didbrook,Gloucs,51.982,-1.9244,2010,13/10,,
Didbrook,Gloucs,51.982,-1.9244,2011,10/12,298,10.64
Didbrook,Gloucs,51.982,-1.9244,2012,10/1,,8.8
Didbrook,Gloucs,51.982,-1.9244,2016,30/9,,11.55
DownP,Down,54.3288,-5.7157,2007,10/1,,7.91
DownP,Down,54.3288,-5.7157,2008,10/1,,10.51
DownP,Down,54.3288,-5.7157,2011,19/10,,8.15
Duggleby,North Yorkshire,54.0928,-0.6573,2004,10/1,,9.11
DUNMOW,ESSEX,51.8729,0.3578,2002,10/1,,
Dunmow,Essex,51.8729,0.3578,2006,10/1,,12.06
Dunmow,Essex,51.8729,0.3578,2011,10/7,,8.76
Dunmow,Essex,51.8729,0.3578,2012,10/1,,10.86
Duns,Sc. Bord.,55.7778,-2.3435,2003,10/1,320,11.17
Dyce,Aberdn,57.2035,-2.1902,2008,10/9,338,12.57
Dyce,Aberdn,57.2035,-2.1902,2009,10/9,329,10.16
East Mllng,Kent,51.2885,0.4383,2017,10/12,269,8.97
Edgmond,Shrops,52.77,-2.4104,2010,10/8,,15.69
Edgmond,Shrops,52.77,-2.4104,2013,26/10,302,8.99
Edgmond,Shrops,52.77,-2.4104,2017,10/12,290,8.62
EDINB,LOTH'N,55.9533,-3.1883,2002,10/1,,
Elgin,Moray,57.6495,-3.3185,2003,10/1,322.7,9.61
Elgin,Moray,57.6495,-3.3185,2004,10/1,,9.59
Elgin,Moray,57.6495,-3.3185,2005,10/1,311,9.37
Elgin,Moray,57.6495,-3.3185,2006,10/1,326,10.28
Elgin,Moray,57.6495,-3.3185,2017,20/10,311,10.36
Elie,Fife,52.3995,-0.2624,2014,10/10,,10.47
Elie,Fife,52.3995,-0.2624,2015,13/10,,12.11
Elie,Fife,52.3995,-0.2624,2016,14/10,,9.66
Ellon,Aberdn,57.3646,-2.073,2010,29/9,,
Ellon,Aberdn,57.3646,-2.073,2011,13/10,335,8.22
Ellon,Aberdn,57.3646,-2.073,2012,10/1,340,5.24
Ellon,Aberdn,57.3646,-2.073,2013,10/10,327,7.65
Elmswell,Sufflk,52.237,0.9125,2011,22/10,,6.56
Elmswell,Sufflk,52.237,0.9125,2012,10/1,,10.91
Elmswell,East Yorks ,54.0175,-0.4814,2015,29/9,333,12.78
Elmswell,Sufflk,52.237,0.9125,2015,10/3,,8.5
Elmswell,EYorks,54.0175,-0.4814,2016,29/9,317,10.77
Elmswell,Sufflk,52.237,0.9125,2016,10/8,,8.01
Errol,Prth&K,56.3919,-3.2127,2009,28/9,,8.06
Errol,Prth&K,56.3919,-3.2127,2010,27/9,,
Errol,Prth&K,56.3919,-3.2127,2011,13/10,,10.08
Eyton upon the Weald Moors,Shropshire,52.73,-2.5191,2004,10/1,297,13.24
FAKEN,NORF,52.8313,0.8493,2002,10/1,,
Fakenham,Norf.,52.8313,0.8493,2003,10/1,278,9.01
Framling,Sufflk,52.2221,1.3421,2006,10/1,296,12.05
Framling,Sufflk,52.2221,1.3421,2007,10/1,,10.34
Framling,Sufflk,52.2221,1.3421,2008,10/2,,12.88
Framling,Sufflk,52.2221,1.3421,2009,10/2,293,12.45
Framling,Sufflk,52.2221,1.3421,2010,10/9,,
Framling,Sufflk,52.2221,1.3421,2011,14/10,286,9.65
Framling,Sufflk,52.2221,1.3421,2012,10/1,315,11.92
Framling,Sufflk,52.2221,1.3421,2013,16/10,,10.28
Framlingham,Suffolk,52.2221,1.3421,2003,10/1,,10.66
Framlingham,Suffolk,52.2221,1.3421,2004,10/1,,11.15
Framlingham,Suffolk,52.2221,1.3421,2005,10/1,283,11.45
Fridaythorpe,NYorks,54.0203,-0.6659,2017,10/4,318,9.73
Frisby,Leics,52.7525,-0.9713,2006,10/1,293,10.94
Frisby,Leics,52.7525,-0.9713,2007,10/1,,
Frisby,Leics,52.7525,-0.9713,2008,10/1,,13.28
Frisby,Leics,52.7525,-0.9713,2010,28/9,,
Frisby,Leics,52.7525,-0.9713,2011,10/12,,11.14
Frisby,Leics,52.7525,-0.9713,2012,10/1,,6.96
Frisby,Leics,52.7525,-0.9713,2013,10/9,,11.42
Frisby,Leics,52.7525,-0.9713,2014,10/5,290,13.13
Frisby,Leics,52.7525,-0.9713,2015,10/1,304,13.56
Frisby,Leics,52.7525,-0.9713,2016,10/1,308,11.55
Frisby,Leics,52.7525,-0.9713,2017,10/5,,10.62
Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2004,10/1,298,8.57
Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2005,10/1,297,11.03
Frsthrp,Lincs,53.244,-0.2114,2017,10/7,294,11.36
Gedding,Sufflk,52.1854,0.8525,2007,10/1,,7.4
Girton,Cambridgeshire,52.241,0.0814,2004,10/1,,6.73
Girton,Cambs,52.241,0.0814,2009,29/9,296,7.71
Girton,Cambs,52.241,0.0814,2010,28/9,295,
Girton,Cambs,52.241,0.0814,2011,19/10,,7.47
Great Dunmow,Essex,51.8729,0.3578,2003,10/1,,
GSturton,Lincs,53.2729,-0.6666,2011,10/12,,6.89
GSturton,Lincs,53.2729,-0.6666,2012,10/1,,7.95
GSturton,Lincs,53.2729,-0.6666,2015,22/10,,10.72
GSturton,Lincs,53.2729,-0.6666,2016,10/9,,9.93
Haddington,East Lothian,55.9587,-2.7749,2003,10/1,309.7,8.7
Hailes,Gloucs,51.9746,-1.9336,2014,12/3,,11.16
Hailes,Gloucs,51.9746,-1.9336,2015,10/1,,9.55
Hasely,Warwick,52.3091,-1.6641,2010,10/1,304,9.14
Hasely,Warwick,52.3091,-1.6641,2011,27/9,309,10.18
Headley Hall,North Yorkshire,53.8689,-1.32557,2005,10/1,294,7.63
Hemingby,Lincolnshire,53.2535,-0.1494,2004,10/1,,8.62
High Mowthorpe,North Yorkshire,54.1075,-0.6435,2005,10/1,,11.23
Hinstock,Shrops,52.836,-2.4575,2012,10/1,320,10.56
Histon,Cambridgeshire,52.2513,0.1185,2005,10/1,286,10.63
Histon,Cambs,52.2513,0.1185,2006,10/1,288,8.93
Histon,Cambs,52.2513,0.1185,2007,10/1,296,9.81
Hlegh,Ches,53.3537,-2.4508,2013,10/10,,11.47
Hlegh,Ches,53.3537,-2.4508,2014,10/10,309,9.72
Hlegh,Ches,53.3537,-2.4508,2015,10/2,317,10.62
Hlegh,Ches,53.3537,-2.4508,2016,10/12,302,9.68
Holbeach,Lincs,52.804,0.0134,2008,14/10,,10.8
Holbeach,Lincs,52.804,0.0134,2009,14/10,281,13.21
Holbeach,Lincs,52.804,0.0134,2011,16/10,,10.17
HORN,LINCS,53.2073,-0.1124,2002,10/1,,
Horncastle,Lincs.,53.2073,-0.1124,2003,10/1,,8.15
Hull,ER Yorks.,53.7676,-0.3274,2003,10/1,,9.76
Hull,Eyorks,53.7676,-0.3274,2007,10/1,293,9.53
Humbie,East Lothian,55.8551,-2.8648,2004,10/1,330,9.85
Humbie,East Lothian,55.8551,-2.8648,2005,10/1,336,12.8
Humbie,ELoth,55.8551,-2.8648,2006,10/1,314.67,12.15
Humbie,ELoth,55.8551,-2.8648,2007,10/1,334,8.84
Humbie,Eloth,55.8551,-2.8648,2008,10/2,333,12.46
Humbie,Eloth,55.8551,-2.8648,2009,10/2,,10.91
Humbie,Eloth,55.8551,-2.8648,2010,10/5,328,12.58
Humbie,Eloth,55.8551,-2.8648,2011,30/12,332,10.78
Humbie,Eloth,55.8551,-2.8648,2012,10/1,347,7.92
Humbie,Eloth,55.8551,-2.8648,2013,10/6,,
Humbie,ELoth,55.8551,-2.8648,2014,30/9,,12.33
Humbie,Eloth,55.8551,-2.8648,2015,26/9,347,14.82
Humbie,ELoth,55.8551,-2.8648,2016,29/9,343,11.52
Huntwrth,Somset,51.1044,-2.9837,2011,18/10,278,11.18
Hythe,Kent,51.0717,1.0819,2006,10/1,302.67,10.51
Hythe,Kent,51.0717,1.0819,2007,10/1,300,11.45
Hythe,Kent,51.0717,1.0819,2008,27/9,304,12.18
Hythe,Kent,51.0717,1.0819,2009,27/9,296,13.04
Hythe,Kent,51.0717,1.0819,2011,10/1,295,13.31
Ickleton,Essex,52.0707,0.1743,2012,10/1,297,10.06
Ickleton,Essex,52.0707,0.1743,2013,11/8,269,9.27
Ickleton,Essex,52.0707,0.1743,2014,10/10,291,11.05
Ickleton,Cambs,52.0707,0.1743,2015,10/8,293,9.03
Ickleton,Cambs,52.0707,0.1743,2016,10/10,296,9.69
Ickleton,Cambs,52.0707,0.1743,2017,13/10,277,6.66
Ince Blundell,Merseyside,53.5239,-3.0258,2004,10/1,,
Ince Blundell,Merseyside,53.5239,-3.0258,2005,10/1,,7.87
InceBld,Mersey,53.5239,-3.0258,2006,10/1,,11.46
ItchnSk,Hants,51.0881,-1.2018,2015,10/2,,10.03
K LYNN,NORF,52.7517,0.4023,2002,10/1,,
K'STON,DEVON,51.41259,-3.927,2002,10/1,,
Kelso,ScBord,55.6,-2.4322,2017,10/3,322,10.78
KETT'G,NHANTS,52.3963,-0.7302,2002,10/1,,
Kettering,Northants.,52.3963,-0.7302,2003,10/1,288,
Keysoe,Beds.,52.2517,-0.4249,2003,10/1,222,9.15
King's Lynn,Norf.,52.7517,0.4023,2003,10/1,,10.64
Kinghorn,Fife,56.0712,-3.1743,2010,25/9,,
Kinghorn,Fife,56.0712,-3.1743,2011,10/10,328,9.46
Kingsbridge,Devon,50.2839,-3.7775,2004,10/1,,11.74
Kingston,Devon,51.41259,-3.9270,2003,10/1,300,8.57
LACEBY,LINCS,53.5419,-0.1692,2002,10/1,,
Laurencekirk,Aberdeenshire,56.8313,-2.4725,2004,10/1,335,9.26
Laurnkrk,Aberdn,56.8313,-2.4725,2006,10/1,324.67,10.62
Laurnkrk,Aberdn,56.8313,-2.4725,2007,10/1,325,8.75
Laurnkrk,Aberdn,56.8313,-2.4725,2008,16/10,332,9.26
Laurnkrk,Aberdn,56.8313,-2.4725,2009,16/10,344,9.11
Laurnkrk,Aberdn,56.8313,-2.4725,2010,29/9,,
Lawrencekirk,Aberdeenshire,56.8313,-2.4725,2005,10/1,,10.16
Lillesdn,Somset,51.0091,-2.9924,2009,11/4,,4.28
Lillesdn,Somset,51.0091,-2.9924,2010,28/10,,
LIMA'Y,LDERRY,55.0455,-6.9337,2002,10/1,,
Limavad,Lderry,55.0455,-6.9337,2007,10/1,,11.07
Limavad,Lderry,55.0455,-6.9337,2008,10/1,,10.82
Limavad,Lderry,55.0455,-6.9337,2010,15/10,,
Limavad,Lderry,55.0455,-6.9337,2012,10/1,,9.8
Limavad,Lderry,55.0455,-6.9337,2014,14/10,,11.52
Limavad,Lderry,55.0455,-6.9337,2015,14/10,332,11.82
Limavad,Lderry,55.0455,-6.9337,2016,20/10,314,10.69
Limavad,Lderry,55.0455,-6.9337,2017,24/10,293,11.75
Limavady,Londonderry,55.0455,-6.9337,2003,10/1,314,10.03
Limavady,Lderry,55.0455,-6.9337,2006,10/1,319,11.37
Little Saxham,Suffolk,52.2421,0.6353,2004,10/1,,10.62
Little Staughton,Bedfordshire,52.2504,-0.3821,2004,10/1,,9.9
Little Staughton,Bedfordshire,52.2504,-0.3821,2005,10/1,,9.05
Lockbie,Dumfrs,55.1222,-3.349,2006,10/1,310.67,9.23
Lockerbie,Dumf/Gal.,55.1222,-3.349,2003,10/1,316.3,10.59
Lockerbie,Dumfries and Galloway,55.1222,-3.349,2004,10/1,327,11.25
Lockerbie,Dumfries and Galloway,55.1222,-3.349,2005,10/1,312,9.28
LStaugh,Beds,52.2504,-0.3821,2006,10/1,,11.85
Luthermr,Aberdn,56.8063,-2.5565,2012,10/1,337,7.11
Luthermr,Aberdn,56.8063,-2.5565,2013,11/8,287,8.17
Luthermr,Aberdn,56.8063,-2.5565,2014,10/12,307,9.06
Luthermr,Aberdn,56.8063,-2.5565,2015,10/1,337,7.76
Lymm,Ches,53.3817,-2.48,2007,10/1,,7.52
Lymm,Ches,53.3817,-2.48,2008,10/1,,10.77
Lymm,Ches,53.3817,-2.48,2010,14/10,,
Lymm,Ches,53.3817,-2.48,2012,10/1,314,10.06
Malton,N Yorks.,54.1368,-0.7979,2003,10/1,,12.42
ME MOW,LEICS,52.7664,-0.8871,2002,10/1,,
Melton Mowbray,Leics,52.7664,-0.8871,2003,10/1,274.3,12.43
Mendlesham,Sufflk,52.2492,1.0798,2014,30/10,,11.65
Mendlesham,Sufflk,52.2492,1.0798,2015,30/9,,11.28
Middridge,Darltn,54.6309,-1.6145,2008,10/1,,9.96
Morley,Nofk,52.5547,1.0396,2006,10/1,288,9.83
Morley,Norfk,52.5547,1.0396,2014,10/7,296,12.13
Morley,Norfk,52.5547,1.0396,2015,10/2,300,11.96
Morley,Norfk,52.5547,1.0396,2016,25/9,,10.94
Morley St Botolph,Norfolk,52.5547,1.0396,2004,10/1,,13.01
MORP'H,NORTHD,55.1687,-1.6875,2002,10/1,,
Morpeth,Northumb.,55.1687,-1.6875,2003,10/1,,9.52
Moulton,Lincs,52.2887,-0.8534,2013,10/12,300,9.45
Moulton,Lincs,52.2887,-0.8534,2014,10/8,297,11.93
Nether Wallop,Hants,51.1263,-1.569,2016,13/10,,11.38
Newch,Kent,52.1494,0.9316,2010,25/9,,
Newchurch,Kent,52.1494,0.9316,2005,10/1,,12.24
Newport,Shrops,51.5842,-2.9977,2011,10/8,,9.21
North Dalton,EYorks,53.9571,-0.578,2017,10/4,316,12.48
OLD'M,ABER,57.33492,-2.3199,2002,10/1,,
Ormskirk,Lancs.,53.5689,-2.8851,2003,10/1,,9.94
OTLEY,SUFF,52.1513,1.2202,2002,10/1,,
Ottham,Eyorks,51.2522,-0.6401,2008,10/1,,12.15
Perth,Prth&K,56.395,-3.4308,2007,10/1,,10.24
Perth,Prth&K,56.395,-3.4308,2008,10/1,,10.68
Petham,Kent,51.223,1.0459,2012,10/1,306,10.92
Petham,Kent,51.223,1.0459,2014,17/10,286,10.17
Petham,Kent,51.223,1.0459,2016,10/4,302,9.78
Pinchbeck,Lincs,52.8137,-0.1588,2016,10/11,290,10.62
Pottn,Aberdn,57.232,-2.0912,2007,10/1,352,8.43
Quham,Norfk,52.4453,0.984,2007,10/1,,9.16
Quidenham,Norfolk,52.4453,0.984,2004,10/1,305,11.08
Quidenham,Norfolk,52.4453,0.984,2005,10/1,,10.22
Ragnal,Nottinghamshire,53.2556,-0.7963,2004,10/1,,10.35
Ragnall,Nottinghamshire,53.2556,-0.7963,2005,10/1,313,9.4
Ragnall,Notts,53.2556,-0.7963,2006,10/1,299,9.7
Redwrth,Darltn,54.6054,-1.6293,2006,10/1,,9.32
Redwrth,Darltn,54.6054,-1.6293,2007,10/1,,9.45
Rhynd,Perth and Kinross,56.3653,-3.3657,2004,10/1,,12.63
Rhynd,Perth & Kinross,56.3653,-3.3657,2005,10/1,332,10.1
Rhynd,Prth&K,56.3653,-3.3657,2006,10/1,315.33,10.59
Rudston,EYorks,54.0895,-0.3231,2006,10/1,,10.85
Rudston,EYorks,54.0895,-0.3231,2007,10/1,312,7.6
Rudston,EYorks,54.0895,-0.3231,2009,10/10,300,9.2
Saltoun,ELoth,55.8976,-2.8646,2017,29/9,344,11.48
Sancton,EYorks,53.842,-0.6317,2012,10/1,,9.06
Sancton,EYorks,53.842,-0.6317,2014,10/11,302,10.39
Sandringm,Norfk,52.8269,0.5186,2011,13/10,292,8.61
SClims,Cornwl,50.5472,-4.316,2016,20/10,,9.04
SLEAF,LINCS,53.0003,-0.4096,2002,10/1,,
Sleaford,Lincs.,53.0003,-0.4096,2003,10/1,,7.11
SPALD,LINCS,52.7901,-0.1537,2002,10/1,,
Spalding,Lincs.,52.7901,-0.1537,2003,10/1,276.3,12.75
Spalding,Lincolnshire,52.7901,-0.1537,2004,10/1,,10.07
Spalding,Lincolnshire,52.7901,-0.1537,2005,10/1,,12.29
Spalding,Lincs,52.7901,-0.1537,2006,10/1,293,11.22
Spalding,Lincs,52.7901,-0.1537,2007,10/1,294,10.11
Spalding,Lincs,52.7901,-0.1537,2015,10/3,,8.39
Spalding,Lincs,52.7901,-0.1537,2017,10/7,286,11.55
StBosw,ScBord,55.5708,-2.6475,2010,10/1,,
StBosw,ScBord,55.5708,-2.6475,2012,10/1,341,6.92
StBosw,ScBord,55.5708,-2.6475,2013,10/9,318,8.46
StBosw,ScBord,55.5708,-2.6475,2014,30/9,319,11.27
StBosw,ScBord,55.5708,-2.6475,2015,25/9,338,12.63
StBosw,ScBord,55.5708,-2.6475,2016,27/11,339,10.6
Stchwrth,Cambs,52.1992,0.3994,2010,14/10,,
Stchwrth,Cambs,52.1992,0.3994,2011,21/10,,5.75
Stchwrth,Cambs,52.1992,0.3994,2012,10/1,297,8.46
Stowmarket,Suffolk,52.1889,0.9977,2005,10/1,,8.76
Stowmrkt,Sufflk,52.1889,0.9977,2013,17/10,296,9.12
Swindon,Wilts.,51.5558,-1.7797,2003,10/1,,10.76
Swindon,Wilts.,51.5558,-1.7797,2004,10/1,309,13.43
T'FORD,SHROPS,52.6784,-2.4453,2002,10/1,,
TADC'R,N YRKS,53.8836,-1.2609,2002,10/1,,
Tadcaster,N Yorks.,53.8836,-1.2609,2003,10/1,304,11.85
Telford,Shrops.,52.6784,-2.4453,2003,10/1,,10.95
Telford,Shropshire,52.6784,-2.4453,2005,10/1,311,9.62
Telford,Shrops,52.6784,-2.4453,2006,10/1,304,9.97
Telford,Shrops,52.6784,-2.4453,2007,10/1,,11.32
Thaxted,Essex,51.9533,0.3446,2016,10/9,290,12.14
Thaxted,Essex,51.9533,0.3446,2017,10/8,271,10.17
Thwing,EYorks,54.1158,-0.3903,2008,10/1,,10.01
Tibthorpe,EYorks,53.9836,-0.5368,2016,10/3,319,11.16
Todngton,Gloucs,51.9485,-0.5324,2006,10/1,,10.41
TRawstn,Dorset,50.8575,-2.0897,2006,10/1,281,
TRawstn,Dorset,50.8575,-2.0897,2007,10/1,,7.78
Ulceby,NLincs,53.618,-0.3306,2007,10/1,286,10.71
Ulceby,NLincs,53.618,-0.3306,2009,10/9,286,9.52
Ulceby,NLincs,53.618,-0.3306,2010,24/9,,
Ulceby,NLincs,53.618,-0.3306,2011,10/11,298,10.35
Ulceby,NLincs,53.618,-0.3306,2012,10/1,318,8.85
Ulceby,NLincs,53.618,-0.3306,2013,10/2,316,9.97
Ulceby,NLincs,53.618,-0.3306,2014,28/9,310,11.89
Ulceby,NLincs,53.618,-0.3306,2015,10/3,322,10.94
Ulceby,Lincs,53.618,-0.3306,2016,10/11,314,11.19
Ulceby,Lincs,53.618,-0.3306,2017,26/10,283,10.94
Up Somborne,Hampshire,51.0884,-1.4321,2004,10/1,,
Up Somborne,Hampshire,51.0884,-1.4321,2005,10/1,,10.8
UpSomb,Hants,51.0884,-1.4321,2006,10/1,,12.01
UpSomb,Hants,51.0884,-1.4321,2007,10/1,310,11
W'BCH,CAMBS,52.66622,-2.1811,2002,10/1,,
WARM'R,WILTS,51.2046,0.1910,2002,10/1,,
Warwick,Warks.,52.2823,-1.5849,2003,10/1,,
Warwick,Warwickshire,52.2823,-1.5849,2004,10/1,,
Waterbeach,Cambs.,52.2656,0.1910,2003,10/1,275.3,9.63
Waterbeach,Cambridgeshire,52.2656,0.1910,2004,10/1,,
Waterbeach,Cambridgeshire,52.2656,0.1910,2005,10/1,291,8.65
WCharlt,Devon,50.2697,-3.7556,2006,10/1,303,9.01
WCharlt,Devon,50.2697,-3.7556,2008,10/2,,8.04
WCharlt,Devon,50.2697,-3.7556,2009,10/2,,11.81
WCharlt,Devon,50.2697,-3.7556,2010,10/1,,
WCharlt,Devon,50.2697,-3.7556,2011,10/7,,9.24
WCharlt,Devon,50.2697,-3.7556,2013,19/10,,10.66
WCharlt,Devon,50.2697,-3.7556,2014,10/9,,9.58
WCharlt,Devon,50.2697,-3.7556,2015,20/10,,10.38
WCharlt,Devon,50.2697,-3.7556,2016,13/10,,9.18
Welbourn,Lincs,53.0754,-0.5588,2008,29/9,321,12.12
Welbourn,Lincs,53.0754,-0.5588,2009,29/9,314,12.22
Welbourn,Lincs,53.0754,-0.5588,2010,25/9,315,11.69
Welbourn,Lincs,53.0754,-0.5588,2011,10/5,,6.46
Welbourn,Lincs,53.0754,-0.5588,2012,10/1,325,9.94
Welbourn,Lincs,53.0754,-0.5588,2013,28/9,315,9.89
Welbourn,Lincs,53.0754,-0.5588,2014,30/9,304,10.42
Welbourn,Lincs,53.0754,-0.5588,2015,24/9,322,8.84
Welbourn,Lincs,53.0754,-0.5588,2016,10/1,318,10.75
Welbourn,Lincs,53.0754,-0.5588,2017,24/9,313,10.52
