Region,Region County,Lat,Long,Year,Sow Month,Ripe Time,Yield
Croft,Teesside,54.4835,-1.5551,2014,27/9,316,14.03
Croft,Teesside,54.4835,-1.5551,2015,25/9,331,14.23
Croft on Tees,N Yorks.,54.4835,-1.5551,2003,10/1,,
Croft on Tees,North Yorkshire,54.4835,-1.5551,2004,10/1,,
Deopham,Norfk,52.5593,1.0225,2017,27/9,306,11.42
Didbrook,Gloucestershire,51.982,-1.9244,2005,10/1,,
Didbrook,Gloucs,51.982,-1.9244,2007,10/1,,
Didbrook,Gloucs,51.982,-1.9244,2008,10/3,,
Didbrook,Gloucs,51.982,-1.9244,2009,10/3,,
Didbrook,Gloucs,51.982,-1.9244,2010,13/10,,
Didbrook,Gloucs,51.982,-1.9244,2011,10/12,,
Didbrook,Gloucs,51.982,-1.9244,2012,10/1,,
Didbrook,Gloucs,51.982,-1.9244,2016,30/9,,11.97
DownP,Down,54.3288,-5.7157,2007,10/1,,
DownP,Down,54.3288,-5.7157,2008,10/1,,
DownP,Down,54.3288,-5.7157,2011,19/10,,
Duggleby,North Yorkshire,54.0928,-0.6573,2004,10/1,,
DUNMOW,ESSEX,51.8729,0.3578,2002,10/1,,
Dunmow,Essex,51.8729,0.3578,2006,10/1,,
Dunmow,Essex,51.8729,0.3578,2011,10/7,,
Dunmow,Essex,51.8729,0.3578,2012,10/1,,
Duns,Sc. Bord.,55.7778,-2.3435,2003,10/1,,
Dyce,Aberdn,57.2035,-2.1902,2008,10/9,,
Dyce,Aberdn,57.2035,-2.1902,2009,10/9,,
East Mllng,Kent,51.2885,0.4383,2017,10/12,270,9.58
Edgmond,Shrops,52.77,-2.4104,2010,10/8,,
Edgmond,Shrops,52.77,-2.4104,2013,26/10,302,9.56
Edgmond,Shrops,52.77,-2.4104,2017,10/12,291,8.77
EDINB,LOTH'N,55.9533,-3.1883,2002,10/1,,
Elgin,Moray,57.6495,-3.3185,2003,10/1,,
Elgin,Moray,57.6495,-3.3185,2004,10/1,,
Elgin,Moray,57.6495,-3.3185,2005,10/1,,
Elgin,Moray,57.6495,-3.3185,2006,10/1,,
Elgin,Moray,57.6495,-3.3185,2017,20/10,312,10.24
Elie,Fife,52.3995,-0.2624,2014,10/10,,10.93
Elie,Fife,52.3995,-0.2624,2015,13/10,,12.27
Elie,Fife,52.3995,-0.2624,2016,14/10,,10.5
Ellon,Aberdn,57.3646,-2.073,2010,29/9,,
Ellon,Aberdn,57.3646,-2.073,2011,13/10,,
Ellon,Aberdn,57.3646,-2.073,2012,10/1,,
Ellon,Aberdn,57.3646,-2.073,2013,10/10,328,8.09
Elmswell,East Yorks ,54.0175,-0.4814,2015,29/9,331,13.59
Elmswell,EYorks,54.0175,-0.4814,2016,29/9,317,10.98
Elmswell,Sufflk,52.237,0.9125,2011,22/10,,
Elmswell,Sufflk,52.237,0.9125,2012,10/1,,
Elmswell,Sufflk,52.237,0.9125,2015,10/3,,8.99
Elmswell,Sufflk,52.237,0.9125,2016,10/8,,8.27
Errol,Prth&K,56.3919,-3.2127,2009,28/9,,
Errol,Prth&K,56.3919,-3.2127,2010,27/9,,
Errol,Prth&K,56.3919,-3.2127,2011,13/10,,
Eyton upon the Weald Moors,Shropshire,52.73,-2.5191,2004,10/1,,
FAKEN,NORF,52.8313,0.8493,2002,10/1,,
Fakenham,Norf.,52.8313,0.8493,2003,10/1,,
Framling,Sufflk,52.2221,1.3421,2006,10/1,,
Framling,Sufflk,52.2221,1.3421,2007,10/1,,
Framling,Sufflk,52.2221,1.3421,2008,10/2,,
Framling,Sufflk,52.2221,1.3421,2009,10/2,,
Framling,Sufflk,52.2221,1.3421,2010,10/9,,
Framling,Sufflk,52.2221,1.3421,2011,14/10,,
Framling,Sufflk,52.2221,1.3421,2012,10/1,,
Framling,Sufflk,52.2221,1.3421,2013,16/10,,10.76
Framlingham,Suffolk,52.2221,1.3421,2003,10/1,,
Framlingham,Suffolk,52.2221,1.3421,2004,10/1,,
Framlingham,Suffolk,52.2221,1.3421,2005,10/1,,
Fridaythorpe,NYorks,54.0203,-0.6659,2017,10/4,318,10.73
Frisby,Leics,52.7525,-0.9713,2006,10/1,,
Frisby,Leics,52.7525,-0.9713,2007,10/1,,
Frisby,Leics,52.7525,-0.9713,2008,10/1,,
Frisby,Leics,52.7525,-0.9713,2010,28/9,,
Frisby,Leics,52.7525,-0.9713,2011,10/12,,
Frisby,Leics,52.7525,-0.9713,2012,10/1,,
Frisby,Leics,52.7525,-0.9713,2013,10/9,,12.53
Frisby,Leics,52.7525,-0.9713,2014,10/5,295,13.47
Frisby,Leics,52.7525,-0.9713,2015,10/1,304,13.94
Frisby,Leics,52.7525,-0.9713,2016,10/1,309,11.46
Frisby,Leics,52.7525,-0.9713,2017,10/5,,11
Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2004,10/1,,
Frisby on the Wreake,Leicestershire,52.7525,-0.9713,2005,10/1,,
Frsthrp,Lincs,53.244,-0.2114,2017,10/7,296,11.72
Gedding,Sufflk,52.1854,0.8525,2007,10/1,,
Girton,Cambridgeshire,52.241,0.0814,2004,10/1,,
Girton,Cambs,52.241,0.0814,2009,29/9,,
Girton,Cambs,52.241,0.0814,2010,28/9,,
Girton,Cambs,52.241,0.0814,2011,19/10,,
Great Dunmow,Essex,51.8729,0.3578,2003,10/1,,
GSturton,Lincs,53.2729,-0.6666,2011,10/12,,
GSturton,Lincs,53.2729,-0.6666,2012,10/1,,
GSturton,Lincs,53.2729,-0.6666,2015,22/10,,11.14
GSturton,Lincs,53.2729,-0.6666,2016,10/9,,10.16
Haddington,East Lothian,55.9587,-2.7749,2003,10/1,,
Hailes,Gloucs,51.9746,-1.9336,2014,12/3,,11.15
Hailes,Gloucs,51.9746,-1.9336,2015,10/1,,9.82
Hasely,Warwick,52.3091,-1.6641,2010,10/1,,
Hasely,Warwick,52.3091,-1.6641,2011,27/9,,
Headley Hall,North Yorkshire,53.8689,-1.32557,2005,10/1,,
Hemingby,Lincolnshire,53.2535,-0.1494,2004,10/1,,
High Mowthorpe,North Yorkshire,54.1075,-0.6435,2005,10/1,,
Hinstock,Shrops,52.836,-2.4575,2012,10/1,,
Histon,Cambridgeshire,52.2513,0.1185,2005,10/1,,
Histon,Cambs,52.2513,0.1185,2006,10/1,,
Histon,Cambs,52.2513,0.1185,2007,10/1,,
Hlegh,Ches,53.3537,-2.4508,2013,10/10,,12.45
Hlegh,Ches,53.3537,-2.4508,2014,10/10,308,10.65
Hlegh,Ches,53.3537,-2.4508,2015,10/2,319,11.76
Hlegh,Ches,53.3537,-2.4508,2016,10/12,304,9.54
Holbeach,Lincs,52.804,0.0134,2008,14/10,,
Holbeach,Lincs,52.804,0.0134,2009,14/10,,
Holbeach,Lincs,52.804,0.0134,2011,16/10,,
HORN,LINCS,53.2073,-0.1124,2002,10/1,,
Horncastle,Lincs.,53.2073,-0.1124,2003,10/1,,
Hull,ER Yorks.,53.7676,-0.3274,2003,10/1,,
Hull,Eyorks,53.7676,-0.3274,2007,10/1,,
Humbie,East Lothian,55.8551,-2.8648,2004,10/1,,
Humbie,East Lothian,55.8551,-2.8648,2005,10/1,,
Humbie,ELoth,55.8551,-2.8648,2006,10/1,,
Humbie,ELoth,55.8551,-2.8648,2007,10/1,,
Humbie,Eloth,55.8551,-2.8648,2008,10/2,,
Humbie,Eloth,55.8551,-2.8648,2009,10/2,,
Humbie,Eloth,55.8551,-2.8648,2010,10/5,,
Humbie,Eloth,55.8551,-2.8648,2011,30/12,,
Humbie,Eloth,55.8551,-2.8648,2012,10/1,,
Humbie,Eloth,55.8551,-2.8648,2013,10/6,,11.13
Humbie,ELoth,55.8551,-2.8648,2014,30/9,,12.27
Humbie,Eloth,55.8551,-2.8648,2015,26/9,348,14.94
Humbie,ELoth,55.8551,-2.8648,2016,29/9,343,12.21
Huntwrth,Somset,51.1044,-2.9837,2011,18/10,,
Hythe,Kent,51.0717,1.0819,2006,10/1,,
Hythe,Kent,51.0717,1.0819,2007,10/1,,
Hythe,Kent,51.0717,1.0819,2008,27/9,,
Hythe,Kent,51.0717,1.0819,2009,27/9,,
Hythe,Kent,51.0717,1.0819,2011,10/1,,
Ickleton,Cambs,52.0707,0.1743,2015,10/8,297,9.71
Ickleton,Cambs,52.0707,0.1743,2016,10/10,298,10.12
Ickleton,Cambs,52.0707,0.1743,2017,13/10,281,7.12
Ickleton,Essex,52.0707,0.1743,2012,10/1,,
Ickleton,Essex,52.0707,0.1743,2013,11/8,273,9.39
Ickleton,Essex,52.0707,0.1743,2014,10/10,292,11.42
Ince Blundell,Merseyside,53.5239,-3.0258,2004,10/1,,
Ince Blundell,Merseyside,53.5239,-3.0258,2005,10/1,,
InceBld,Mersey,53.5239,-3.0258,2006,10/1,,
ItchnSk,Hants,51.0881,-1.2018,2015,10/2,,10.99
K LYNN,NORF,52.7517,0.4023,2002,10/1,,
K'STON,DEVON,51.41259,-3.927,2002,10/1,,
Kelso,ScBord,55.6,-2.4322,2017,10/3,323,11.25
KETT'G,NHANTS,52.3963,-0.7302,2002,10/1,,
Kettering,Northants.,52.3963,-0.7302,2003,10/1,,
Keysoe,Beds.,52.2517,-0.4249,2003,10/1,,
King's Lynn,Norf.,52.7517,0.4023,2003,10/1,,
Kinghorn,Fife,56.0712,-3.1743,2010,25/9,,
Kinghorn,Fife,56.0712,-3.1743,2011,10/10,,
Kingsbridge,Devon,50.2839,-3.7775,2004,10/1,,
Kingston,Devon,51.41259,-3.9270,2003,10/1,,
LACEBY,LINCS,53.5419,-0.1692,2002,10/1,,
Laurencekirk,Aberdeenshire,56.8313,-2.4725,2004,10/1,,
Laurnkrk,Aberdn,56.8313,-2.4725,2006,10/1,,
Laurnkrk,Aberdn,56.8313,-2.4725,2007,10/1,,
Laurnkrk,Aberdn,56.8313,-2.4725,2008,16/10,,
Laurnkrk,Aberdn,56.8313,-2.4725,2009,16/10,,
Laurnkrk,Aberdn,56.8313,-2.4725,2010,29/9,,
Lawrencekirk,Aberdeenshire,56.8313,-2.4725,2005,10/1,,
Lillesdn,Somset,51.0091,-2.9924,2009,11/4,,
Lillesdn,Somset,51.0091,-2.9924,2010,28/10,,
LIMA'Y,LDERRY,55.0455,-6.9337,2002,10/1,,
Limavad,Lderry,55.0455,-6.9337,2007,10/1,,
Limavad,Lderry,55.0455,-6.9337,2008,10/1,,
Limavad,Lderry,55.0455,-6.9337,2010,15/10,,
Limavad,Lderry,55.0455,-6.9337,2012,10/1,,
Limavad,Lderry,55.0455,-6.9337,2014,14/10,,11.71
Limavad,Lderry,55.0455,-6.9337,2015,14/10,330,13.18
Limavad,Lderry,55.0455,-6.9337,2016,20/10,309,10.64
Limavad,Lderry,55.0455,-6.9337,2017,24/10,295,11.6
Limavady,Lderry,55.0455,-6.9337,2006,10/1,,
Limavady,Londonderry,55.0455,-6.9337,2003,10/1,,
Little Saxham,Suffolk,52.2421,0.6353,2004,10/1,,
Little Staughton,Bedfordshire,52.2504,-0.3821,2004,10/1,,
Little Staughton,Bedfordshire,52.2504,-0.3821,2005,10/1,,
Lockbie,Dumfrs,55.1222,-3.349,2006,10/1,,
Lockerbie,Dumf/Gal.,55.1222,-3.349,2003,10/1,,
Lockerbie,Dumfries and Galloway,55.1222,-3.349,2004,10/1,,
Lockerbie,Dumfries and Galloway,55.1222,-3.349,2005,10/1,,
LStaugh,Beds,52.2504,-0.3821,2006,10/1,,
Luthermr,Aberdn,56.8063,-2.5565,2012,10/1,,
Luthermr,Aberdn,56.8063,-2.5565,2013,11/8,288,8.35
Luthermr,Aberdn,56.8063,-2.5565,2014,10/12,308,10.05
Luthermr,Aberdn,56.8063,-2.5565,2015,10/1,340,8.04
Lymm,Ches,53.3817,-2.48,2007,10/1,,
Lymm,Ches,53.3817,-2.48,2008,10/1,,
Lymm,Ches,53.3817,-2.48,2010,14/10,,
Lymm,Ches,53.3817,-2.48,2012,10/1,,
Malton,N Yorks.,54.1368,-0.7979,2003,10/1,,
ME MOW,LEICS,52.7664,-0.8871,2002,10/1,,
Melton Mowbray,Leics,52.7664,-0.8871,2003,10/1,,
Mendlesham,Sufflk,52.2492,1.0798,2014,30/10,,11.93
Mendlesham,Sufflk,52.2492,1.0798,2015,30/9,,11.57
Middridge,Darltn,54.6309,-1.6145,2008,10/1,,
Morley,Nofk,52.5547,1.0396,2006,10/1,,
Morley,Norfk,52.5547,1.0396,2014,10/7,296,12.16
Morley,Norfk,52.5547,1.0396,2015,10/2,304,12.07
Morley,Norfk,52.5547,1.0396,2016,25/9,,10.33
Morley St Botolph,Norfolk,52.5547,1.0396,2004,10/1,,
MORP'H,NORTHD,55.1687,-1.6875,2002,10/1,,
Morpeth,Northumb.,55.1687,-1.6875,2003,10/1,,
Moulton,Lincs,52.2887,-0.8534,2013,10/12,300,9.86
Moulton,Lincs,52.2887,-0.8534,2014,10/8,300,12.16
Nether Wallop,Hants,51.1263,-1.569,2016,13/10,,11.19
Newch,Kent,52.1494,0.9316,2010,25/9,,
Newchurch,Kent,52.1494,0.9316,2005,10/1,,
Newport,Shrops,51.5842,-2.9977,2011,10/8,,
North Dalton,EYorks,53.9571,-0.578,2017,10/4,319,12.58
OLD'M,ABER,57.33492,-2.3199,2002,10/1,,
Ormskirk,Lancs.,53.5689,-2.8851,2003,10/1,,
OTLEY,SUFF,52.1513,1.2202,2002,10/1,,
Ottham,Eyorks,51.2522,-0.6401,2008,10/1,,
Perth,Prth&K,56.395,-3.4308,2007,10/1,,
Perth,Prth&K,56.395,-3.4308,2008,10/1,,
Petham,Kent,51.223,1.0459,2012,10/1,,
Petham,Kent,51.223,1.0459,2014,17/10,287,10.23
Petham,Kent,51.223,1.0459,2016,10/4,303,9.85
Pinchbeck,Lincs,52.8137,-0.1588,2016,10/11,296,10.15
Pottn,Aberdn,57.232,-2.0912,2007,10/1,,
Quham,Norfk,52.4453,0.984,2007,10/1,,
Quidenham,Norfolk,52.4453,0.984,2004,10/1,,
Quidenham,Norfolk,52.4453,0.984,2005,10/1,,
Ragnal,Nottinghamshire,53.2556,-0.7963,2004,10/1,,
Ragnall,Nottinghamshire,53.2556,-0.7963,2005,10/1,,
Ragnall,Notts,53.2556,-0.7963,2006,10/1,,
Redwrth,Darltn,54.6054,-1.6293,2006,10/1,,
Redwrth,Darltn,54.6054,-1.6293,2007,10/1,,
Rhynd,Perth & Kinross,56.3653,-3.3657,2005,10/1,,
Rhynd,Perth and Kinross,56.3653,-3.3657,2004,10/1,,
Rhynd,Prth&K,56.3653,-3.3657,2006,10/1,,
Rudston,EYorks,54.0895,-0.3231,2006,10/1,,
Rudston,EYorks,54.0895,-0.3231,2007,10/1,,
Rudston,EYorks,54.0895,-0.3231,2009,10/10,,
Saltoun,ELoth,55.8976,-2.8646,2017,29/9,345,11.57
Sancton,EYorks,53.842,-0.6317,2012,10/1,,
Sancton,EYorks,53.842,-0.6317,2014,10/11,304,10.7
Sandringm,Norfk,52.8269,0.5186,2011,13/10,,
SClims,Cornwl,50.5472,-4.316,2016,20/10,,8.92
SLEAF,LINCS,53.0003,-0.4096,2002,10/1,,
Sleaford,Lincs.,53.0003,-0.4096,2003,10/1,,
SPALD,LINCS,52.7901,-0.1537,2002,10/1,,
Spalding,Lincolnshire,52.7901,-0.1537,2004,10/1,,
Spalding,Lincolnshire,52.7901,-0.1537,2005,10/1,,
Spalding,Lincs,52.7901,-0.1537,2006,10/1,,
Spalding,Lincs,52.7901,-0.1537,2007,10/1,,
Spalding,Lincs,52.7901,-0.1537,2015,10/3,,9.62
Spalding,Lincs,52.7901,-0.1537,2017,10/7,290,12.17
Spalding,Lincs.,52.7901,-0.1537,2003,10/1,,
StBosw,ScBord,55.5708,-2.6475,2010,10/1,,
StBosw,ScBord,55.5708,-2.6475,2012,10/1,,
StBosw,ScBord,55.5708,-2.6475,2013,10/9,319,9.17
StBosw,ScBord,55.5708,-2.6475,2014,30/9,319,11.42
StBosw,ScBord,55.5708,-2.6475,2015,25/9,337,13.1
StBosw,ScBord,55.5708,-2.6475,2016,27/11,339,10.75
Stchwrth,Cambs,52.1992,0.3994,2010,14/10,,
Stchwrth,Cambs,52.1992,0.3994,2011,21/10,,
Stchwrth,Cambs,52.1992,0.3994,2012,10/1,,
Stowmarket,Suffolk,52.1889,0.9977,2005,10/1,,
Stowmrkt,Sufflk,52.1889,0.9977,2013,17/10,299,10.02
Swindon,Wilts.,51.5558,-1.7797,2003,10/1,,
Swindon,Wilts.,51.5558,-1.7797,2004,10/1,,
T'FORD,SHROPS,52.6784,-2.4453,2002,10/1,,
TADC'R,N YRKS,53.8836,-1.2609,2002,10/1,,
Tadcaster,N Yorks.,53.8836,-1.2609,2003,10/1,,
Telford,Shrops,52.6784,-2.4453,2006,10/1,,
Telford,Shrops,52.6784,-2.4453,2007,10/1,,
Telford,Shrops.,52.6784,-2.4453,2003,10/1,,
Telford,Shropshire,52.6784,-2.4453,2005,10/1,,
Thaxted,Essex,51.9533,0.3446,2016,10/9,295,11.51
Thaxted,Essex,51.9533,0.3446,2017,10/8,274,10.89
Thwing,EYorks,54.1158,-0.3903,2008,10/1,,
Tibthorpe,EYorks,53.9836,-0.5368,2016,10/3,324,11.5
Todngton,Gloucs,51.9485,-0.5324,2006,10/1,,
TRawstn,Dorset,50.8575,-2.0897,2006,10/1,,
TRawstn,Dorset,50.8575,-2.0897,2007,10/1,,
Ulceby,Lincs,53.618,-0.3306,2016,10/11,315,11.37
Ulceby,Lincs,53.618,-0.3306,2017,26/10,285,10.99
Ulceby,NLincs,53.618,-0.3306,2007,10/1,,
Ulceby,NLincs,53.618,-0.3306,2009,10/9,,
Ulceby,NLincs,53.618,-0.3306,2010,24/9,,
Ulceby,NLincs,53.618,-0.3306,2011,10/11,,
Ulceby,NLincs,53.618,-0.3306,2012,10/1,,
Ulceby,NLincs,53.618,-0.3306,2013,10/2,317,10.8
Ulceby,NLincs,53.618,-0.3306,2014,28/9,311,12.02
Ulceby,NLincs,53.618,-0.3306,2015,10/3,322,10.76
Up Somborne,Hampshire,51.0884,-1.4321,2004,10/1,,
Up Somborne,Hampshire,51.0884,-1.4321,2005,10/1,,
UpSomb,Hants,51.0884,-1.4321,2006,10/1,,
UpSomb,Hants,51.0884,-1.4321,2007,10/1,,
W'BCH,CAMBS,52.66622,-2.1811,2002,10/1,,
WARM'R,WILTS,51.2046,0.1910,2002,10/1,,
Warwick,Warks.,52.2823,-1.5849,2003,10/1,,
Warwick,Warwickshire,52.2823,-1.5849,2004,10/1,,
Waterbeach,Cambridgeshire,52.2656,0.1910,2004,10/1,,
Waterbeach,Cambridgeshire,52.2656,0.1910,2005,10/1,,
Waterbeach,Cambs.,52.2656,0.1910,2003,10/1,,
WCharlt,Devon,50.2697,-3.7556,2006,10/1,,
WCharlt,Devon,50.2697,-3.7556,2008,10/2,,
WCharlt,Devon,50.2697,-3.7556,2009,10/2,,
WCharlt,Devon,50.2697,-3.7556,2010,10/1,,
WCharlt,Devon,50.2697,-3.7556,2011,10/7,,
WCharlt,Devon,50.2697,-3.7556,2013,19/10,,11.46
WCharlt,Devon,50.2697,-3.7556,2014,10/9,,11.97
WCharlt,Devon,50.2697,-3.7556,2015,20/10,,11.36
WCharlt,Devon,50.2697,-3.7556,2016,13/10,,10.47
Welbourn,Lincs,53.0754,-0.5588,2008,29/9,,
Welbourn,Lincs,53.0754,-0.5588,2009,29/9,,
Welbourn,Lincs,53.0754,-0.5588,2010,25/9,,
Welbourn,Lincs,53.0754,-0.5588,2011,10/5,,
Welbourn,Lincs,53.0754,-0.5588,2012,10/1,,
Welbourn,Lincs,53.0754,-0.5588,2013,28/9,318,10.53
Welbourn,Lincs,53.0754,-0.5588,2014,30/9,304,10.79
Welbourn,Lincs,53.0754,-0.5588,2015,24/9,322,9.34
Welbourn,Lincs,53.0754,-0.5588,2016,10/1,321,9.91
Welbourn,Lincs,53.0754,-0.5588,2017,24/9,314,11.1
West Charleton,Devon,50.2697,-3.7556,2005,10/1,,
Weston,Lincs,51.3474,-0.0832,2012,10/1,,
Whitsome,Scottish Borders,55.7484,-2.217,2004,10/1,,
Whitsome,Scottish Borders,55.7484,-2.217,2005,10/1,,
WIM SG,DORSET,50.9071,-1.9552,2002,10/1,,
Wimborne St Giles,Dorset,50.9071,-1.9552,2004,10/1,,
Wimbourne St Giles,Dorset,50.9071,-1.9552,2003,10/1,,
WINC'R,HANTS,51.0598,-1.3101,2002,10/1,,
Winchester,Hants.,51.0598,-1.3101,2003,10/1,,
Winchr,Hants,51.0598,-1.3101,2008,10/3,,
Winchr,Hants,51.0598,-1.3101,2009,10/3,,
Winterbourne Whitechurch,Dorset,50.8007,-2.2317,2005,10/1,,
Withernsea,EYorks,53.7313,0.0329,2016,30/9,,14.08
WK'SOP,NOTTS,53.3093,-1.1227,2002,10/1,,
WNewton,EYorks,53.8229,-0.1805,2010,17/10,,
Wolfertn,Norfk,52.8279,0.456,2006,10/1,,
Wolfertn,Norfk,52.8279,0.456,2007,10/1,,
Wolfertn,Norfk,52.8279,0.456,2008,10/9,,
Wolfertn,Norfk,52.8279,0.456,2009,10/9,,
Wolfertn,Norfk,52.8279,0.456,2012,10/1,,
Wolfertn,Norfk,52.8279,0.456,2014,10/8,,11.11
Wolfertn,Norfk,52.8279,0.456,2015,10/2,,13.32
Wolfertn,Norfk,52.8279,0.456,2016,27/11,,9.93
Wolfertn,Norfk,52.8279,0.456,2017,10/7,,9.25
Wolferton,Norfolk,52.8279,0.456,2004,10/1,,
Wolferton,Norfolk,52.8279,0.456,2005,10/1,,
